Portfolio_ID,Client_ID,Security_Ticker,Security_Name,Asset_Class,Sector,Country,Currency,Quantity,Purchase_Price,Current_Price,Market_Value_USD_M,Cost_Basis_USD_M,Unrealized_PnL_USD_M,Realized_PnL_USD_M,Weight_Pct,Benchmark,Duration_Years,Credit_Rating,Liquidity_Score
P-128,CLT-1010,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,134650.0,99.0,100.0,13.465,13.33,0.135,0.046,0.58,S&P 500,0.0,N/A,1
P-129,CLT-1010,ICICIBANK_IN,ICICI Bank Ltd.,Equity,Financials,India,INR,625643.0,153.59,187.38,117.233,96.093,21.14,5.314,25.26,Bloomberg Global Aggregate,0.0,N/A,1
P-129,CLT-1010,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,837069.0,124.14,119.02,99.628,103.914,-4.286,-0.991,21.47,Bloomberg Global Aggregate,0.0,N/A,1
P-129,CLT-1010,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,619988.0,96.44,97.71,60.579,59.792,0.787,0.116,13.05,Bloomberg Global Aggregate,5.3,AA,2
P-129,CLT-1010,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,530320.0,99.11,100.0,53.032,52.56,0.472,0.157,11.43,Bloomberg Global Aggregate,0.0,N/A,1
P-129,CLT-1010,HDFCBANK_IN,HDFC Bank Ltd.,Equity,Financials,India,INR,155719.0,378.61,321.56,50.073,58.957,-8.884,-2.57,10.79,Bloomberg Global Aggregate,0.0,N/A,1
P-129,CLT-1010,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,164658.0,183.01,183.86,30.274,30.134,0.14,0.037,6.52,Bloomberg Global Aggregate,0.0,N/A,1
P-129,CLT-1010,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,235886.0,99.49,97.03,22.888,23.468,-0.58,-0.206,4.93,Bloomberg Global Aggregate,8.0,BBB+,1
P-129,CLT-1010,UNH,UnitedHealth Group,Equity,Healthcare,United States,USD,41274.0,396.66,399.31,16.481,16.372,0.109,0.03,3.55,Bloomberg Global Aggregate,0.0,N/A,1
P-129,CLT-1010,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,98167.0,94.89,93.84,9.212,9.315,-0.103,-0.04,1.98,Bloomberg Global Aggregate,6.8,A,1
P-129,CLT-1010,OPERATING_CASH,Operational Custody Cash Balance,Cash,Cash Equivalents,Global,USD,25800.0,99.57,100.0,2.58,2.569,0.011,0.003,0.56,Bloomberg Global Aggregate,0.0,N/A,1
P-129,CLT-1010,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,22556.0,91.43,93.1,2.1,2.062,0.038,0.011,0.45,Bloomberg Global Aggregate,5.0,AA+,1
P-130,CLT-1011,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,12772810.0,98.13,100.0,1277.281,1253.396,23.885,5.873,33.19,Bloomberg Global Aggregate,0.0,N/A,1
P-130,CLT-1011,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,3868027.0,156.76,140.62,543.922,606.352,-62.43,-7.688,14.14,Bloomberg Global Aggregate,0.0,N/A,1
P-130,CLT-1011,GER_10Y_BUND,Germany Bund 2.60% 2033,Government Bonds,Sovereign Debt,Germany,EUR,4313527.0,107.93,102.98,444.207,465.559,-21.352,-7.073,11.54,Bloomberg Global Aggregate,7.4,BBB+,1
P-130,CLT-1011,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,3480140.0,99.73,100.0,348.014,347.074,0.94,0.189,9.04,Bloomberg Global Aggregate,0.0,N/A,1
P-130,CLT-1011,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,2617144.0,106.39,101.96,266.844,278.438,-11.594,-2.47,6.93,Bloomberg Global Aggregate,4.3,BBB+,1
P-130,CLT-1011,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,695849.0,409.36,373.62,259.983,284.853,-24.87,-5.752,6.76,Bloomberg Global Aggregate,0.0,N/A,1
P-130,CLT-1011,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,2491380.0,99.07,100.0,249.138,246.821,2.317,0.702,6.47,Bloomberg Global Aggregate,0.0,N/A,1
P-130,CLT-1011,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,1367244.0,135.68,145.01,198.264,185.508,12.756,2.366,5.15,Bloomberg Global Aggregate,0.0,N/A,1
P-130,CLT-1011,PLD_REIT,Prologis Global Logistics REIT,REIT,Real Estate,United States,USD,382894.0,326.12,349.41,133.787,124.869,8.918,2.32,3.48,Bloomberg Global Aggregate,0.0,N/A,2
P-130,CLT-1011,UNH,UnitedHealth Group,Equity,Healthcare,United States,USD,623431.0,136.54,173.79,108.346,85.123,23.223,5.59,2.82,Bloomberg Global Aggregate,0.0,N/A,1
P-130,CLT-1011,INFY_IN,Infosys Ltd.,Equity,Technology,India,INR,47397.0,374.32,384.05,18.203,17.742,0.461,0.177,0.47,Bloomberg Global Aggregate,0.0,N/A,1
P-131,CLT-1011,CORP_IG_USD,US Investment Grade Corporate Bond Fund,Corporate Bonds,Corporate Credit,United States,USD,1531314.0,94.01,99.86,152.917,143.959,8.958,1.036,43.44,Bloomberg Global Aggregate,5.8,AA,2
P-131,CLT-1011,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,309363.0,309.78,271.82,84.091,95.834,-11.743,-4.154,23.89,Bloomberg Global Aggregate,0.0,N/A,1
P-131,CLT-1011,US_5Y_UST,US Treasury 5-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,537344.0,105.18,103.07,55.384,56.518,-1.134,-0.373,15.73,Bloomberg Global Aggregate,4.8,BBB+,1
P-131,CLT-1011,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,244610.0,99.54,100.0,24.461,24.348,0.113,0.026,6.95,Bloomberg Global Aggregate,0.0,N/A,1
P-131,CLT-1011,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,133970.0,98.13,100.0,13.397,13.146,0.251,0.042,3.81,Bloomberg Global Aggregate,0.0,N/A,1
P-131,CLT-1011,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,90456.0,98.95,97.86,8.852,8.951,-0.099,-0.011,2.51,Bloomberg Global Aggregate,3.8,BBB+,1
P-131,CLT-1011,INFY_IN,Infosys Ltd.,Equity,Technology,India,INR,39648.0,192.6,199.58,7.913,7.636,0.277,0.034,2.25,Bloomberg Global Aggregate,0.0,N/A,1
P-131,CLT-1011,ICICIBANK_IN,ICICI Bank Ltd.,Equity,Financials,India,INR,27185.0,140.04,139.82,3.801,3.807,-0.006,-0.001,1.08,Bloomberg Global Aggregate,0.0,N/A,1
P-131,CLT-1011,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,11788.0,102.63,101.29,1.194,1.21,-0.016,-0.002,0.34,Bloomberg Global Aggregate,3.7,A,1
P-132,CLT-1012,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,1637480.0,367.01,426.09,697.714,600.972,96.742,21.958,34.03,Bloomberg Global Aggregate,0.0,N/A,1
P-132,CLT-1012,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,3128455.0,104.89,102.09,319.384,328.144,-8.76,-1.196,15.58,Bloomberg Global Aggregate,4.6,BBB+,2
P-132,CLT-1012,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,3078987.0,102.5,97.94,301.556,315.596,-14.04,-5.216,14.71,Bloomberg Global Aggregate,6.3,AAA,1
P-132,CLT-1012,AAPL,Apple Inc.,Equity,Technology,United States,USD,703656.0,265.13,302.78,213.053,186.56,26.493,8.36,10.39,Bloomberg Global Aggregate,0.0,N/A,1
P-132,CLT-1012,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,1093142.0,202.84,166.51,182.019,221.733,-39.714,-8.175,8.88,Bloomberg Global Aggregate,0.0,N/A,1
P-132,CLT-1012,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,440295.0,300.87,278.27,122.521,132.472,-9.951,-2.99,5.98,Bloomberg Global Aggregate,0.0,N/A,1
P-132,CLT-1012,SHEL_LN,Shell PLC,Equity,Energy,United Kingdom,GBP,382027.0,253.82,259.39,99.094,96.966,2.128,0.821,4.83,Bloomberg Global Aggregate,0.0,N/A,1
P-132,CLT-1012,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,239540.0,212.34,267.63,64.108,50.864,13.244,3.341,3.13,Bloomberg Global Aggregate,0.0,N/A,1
P-132,CLT-1012,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,301171.0,86.85,92.26,27.786,26.157,1.629,0.184,1.36,Bloomberg Global Aggregate,5.3,AA,1
P-132,CLT-1012,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,70025.0,182.68,151.46,10.606,12.792,-2.186,-0.736,0.52,Bloomberg Global Aggregate,0.0,N/A,1
P-132,CLT-1012,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,49830.0,152.72,187.92,9.364,7.61,1.754,0.506,0.46,Bloomberg Global Aggregate,0.0,N/A,1
P-132,CLT-1012,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,32650.0,98.44,100.0,3.265,3.214,0.051,0.016,0.16,Bloomberg Global Aggregate,0.0,N/A,1
P-133,CLT-1012,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,3451819.0,237.51,302.69,1044.831,819.842,224.989,26.758,32.38,Bloomberg Global Aggregate,0.0,N/A,1
P-133,CLT-1012,NVDA,NVIDIA Corp.,Equity,Technology,United States,USD,1822562.0,334.93,360.48,656.997,610.431,46.566,8.756,20.36,Bloomberg Global Aggregate,0.0,N/A,1
P-133,CLT-1012,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,5412411.0,72.47,67.52,365.446,392.237,-26.791,-3.016,11.33,Bloomberg Global Aggregate,0.0,N/A,1
P-133,CLT-1012,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,3472240.0,98.15,100.0,347.224,340.8,6.424,1.636,10.76,Bloomberg Global Aggregate,0.0,N/A,1
P-133,CLT-1012,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,777523.0,396.45,445.65,346.503,308.249,38.254,6.732,10.74,Bloomberg Global Aggregate,0.0,N/A,1
P-133,CLT-1012,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,874735.0,378.98,351.32,307.312,331.507,-24.195,-5.011,9.52,Bloomberg Global Aggregate,0.0,N/A,1
P-133,CLT-1012,CORP_IG_USD,US Investment Grade Corporate Bond Fund,Corporate Bonds,Corporate Credit,United States,USD,1005786.0,96.26,102.15,102.741,96.817,5.924,1.182,3.18,Bloomberg Global Aggregate,4.1,AA,2
P-133,CLT-1012,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,569369.0,98.07,97.68,55.616,55.838,-0.222,-0.051,1.72,Bloomberg Global Aggregate,8.0,AA,2
P-134,CLT-1012,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,6443481.0,90.82,93.03,599.437,585.197,14.24,4.937,21.58,MSCI World,6.1,AA,3
P-134,CLT-1012,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,6421112.0,90.71,91.04,584.578,582.459,2.119,0.4,21.05,MSCI World,0.0,N/A,3
P-134,CLT-1012,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,5816759.0,94.0,97.8,568.879,546.775,22.104,3.315,20.48,MSCI World,5.6,A,1
P-134,CLT-1012,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,4158950.0,99.72,100.0,415.895,414.73,1.165,0.421,14.97,MSCI World,0.0,N/A,1
P-134,CLT-1012,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,1582363.0,138.52,191.02,302.263,219.189,83.074,15.15,10.88,MSCI World,0.0,N/A,1
P-134,CLT-1012,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,631436.0,327.21,442.01,279.101,206.612,72.489,8.881,10.05,MSCI World,0.0,N/A,1
P-134,CLT-1012,GER_10Y_BUND,Germany Bund 2.60% 2033,Government Bonds,Sovereign Debt,Germany,EUR,274883.0,101.21,100.29,27.568,27.821,-0.253,-0.086,0.99,MSCI World,6.7,AAA,1
P-135,CLT-1012,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,1523319.0,144.16,194.86,296.834,219.602,77.232,8.474,35.12,Bloomberg Global Aggregate,0.0,N/A,3
P-135,CLT-1012,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,2176253.0,93.71,93.99,204.546,203.937,0.609,0.129,24.2,Bloomberg Global Aggregate,5.6,AAA,1
P-135,CLT-1012,NVDA,NVIDIA Corp.,Equity,Technology,United States,USD,405133.0,250.4,279.57,113.263,101.445,11.818,2.593,13.4,Bloomberg Global Aggregate,0.0,N/A,1
P-135,CLT-1012,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,349735.0,322.8,309.82,108.355,112.894,-4.539,-0.608,12.82,Bloomberg Global Aggregate,0.0,N/A,1
P-135,CLT-1012,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,269733.0,313.13,344.27,92.861,84.461,8.4,1.815,10.99,Bloomberg Global Aggregate,0.0,N/A,1
P-135,CLT-1012,AZN_LN,AstraZeneca PLC,Equity,Healthcare,United Kingdom,GBP,68224.0,284.16,274.67,18.739,19.387,-0.648,-0.115,2.22,Bloomberg Global Aggregate,0.0,N/A,1
P-135,CLT-1012,US_10Y_UST,US Treasury 10-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,78845.0,90.6,97.8,7.711,7.143,0.568,0.105,0.91,Bloomberg Global Aggregate,7.8,A,1
P-135,CLT-1012,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,28310.0,99.44,100.0,2.831,2.815,0.016,0.002,0.33,Bloomberg Global Aggregate,0.0,N/A,1
P-136,CLT-1013,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,4756679.0,99.53,101.22,481.471,473.432,8.039,1.504,34.83,Bloomberg Global Aggregate,4.9,AA+,1
P-136,CLT-1013,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,1256489.0,249.92,334.72,420.572,314.022,106.55,31.039,30.42,Bloomberg Global Aggregate,0.0,N/A,1
P-136,CLT-1013,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,950694.0,332.59,367.48,349.361,316.191,33.17,4.525,25.27,Bloomberg Global Aggregate,0.0,N/A,3
P-136,CLT-1013,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,554521.0,145.24,130.39,72.304,80.539,-8.235,-2.776,5.23,Bloomberg Global Aggregate,0.0,N/A,1
P-136,CLT-1013,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,533614.0,53.54,60.51,32.289,28.57,3.719,0.783,2.34,Bloomberg Global Aggregate,0.0,N/A,1
P-136,CLT-1013,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,42376.0,329.04,371.46,15.741,13.943,1.798,0.51,1.14,Bloomberg Global Aggregate,0.0,N/A,1
P-136,CLT-1013,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,106520.0,99.65,100.0,10.652,10.615,0.037,0.007,0.77,Bloomberg Global Aggregate,0.0,N/A,1
P-137,CLT-1013,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,2154057.0,103.06,98.73,212.67,221.997,-9.327,-3.252,26.83,Bloomberg Global Aggregate,6.1,BBB+,2
P-137,CLT-1013,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,1922420.0,99.48,100.0,192.242,191.242,1.0,0.39,24.25,Bloomberg Global Aggregate,0.0,N/A,1
P-137,CLT-1013,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,1394847.0,91.45,97.62,136.165,127.559,8.606,1.004,17.18,Bloomberg Global Aggregate,4.1,AA+,1
P-137,CLT-1013,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,763833.0,188.48,171.65,131.112,143.967,-12.855,-4.89,16.54,Bloomberg Global Aggregate,0.0,N/A,1
P-137,CLT-1013,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,312726.0,103.8,140.19,43.841,32.461,11.38,2.91,5.53,Bloomberg Global Aggregate,0.0,N/A,1
P-137,CLT-1013,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,230925.0,189.34,163.62,37.784,43.723,-5.939,-0.944,4.77,Bloomberg Global Aggregate,0.0,N/A,1
P-137,CLT-1013,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,33178.0,444.23,432.54,14.351,14.739,-0.388,-0.112,1.81,Bloomberg Global Aggregate,0.0,N/A,1
P-137,CLT-1013,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,113210.0,98.71,100.0,11.321,11.175,0.146,0.019,1.43,Bloomberg Global Aggregate,0.0,N/A,1
P-137,CLT-1013,BHARTIARTL_IN,Bharti Airtel Ltd.,Equity,Communication,India,INR,27507.0,266.1,306.39,8.428,7.32,1.108,0.304,1.06,Bloomberg Global Aggregate,0.0,N/A,1
P-137,CLT-1013,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,22679.0,101.29,118.48,2.687,2.297,0.39,0.145,0.34,Bloomberg Global Aggregate,0.0,N/A,3
P-137,CLT-1013,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,11343.0,138.37,185.05,2.099,1.57,0.529,0.059,0.26,Bloomberg Global Aggregate,0.0,N/A,1
P-138,CLT-1013,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,1470153.0,310.12,306.76,450.984,455.924,-4.94,-0.857,27.12,MSCI World,0.0,N/A,1
P-138,CLT-1013,JPM,JPMorgan Chase & Co.,Equity,Financials,United States,USD,545147.0,356.06,372.94,203.307,194.105,9.202,2.172,12.22,MSCI World,0.0,N/A,1
P-138,CLT-1013,NVDA,NVIDIA Corp.,Equity,Technology,United States,USD,489246.0,358.22,325.45,159.225,175.258,-16.033,-3.602,9.57,MSCI World,0.0,N/A,1
P-138,CLT-1013,SHEL_LN,Shell PLC,Equity,Energy,United Kingdom,GBP,668242.0,233.33,235.78,157.558,155.921,1.637,0.234,9.47,MSCI World,0.0,N/A,1
P-138,CLT-1013,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,367627.0,395.06,394.59,145.062,145.235,-0.173,-0.069,8.72,MSCI World,0.0,N/A,1
P-138,CLT-1013,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,1393792.0,96.89,96.49,134.487,135.045,-0.558,-0.183,8.09,MSCI World,5.9,AAA,1
P-138,CLT-1013,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,724075.0,164.3,177.65,128.632,118.966,9.666,1.742,7.73,MSCI World,0.0,N/A,3
P-138,CLT-1013,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,1008265.0,99.86,95.22,96.007,100.685,-4.678,-0.875,5.77,MSCI World,5.3,BBB+,3
P-138,CLT-1013,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,528797.0,90.66,97.44,51.526,47.941,3.585,1.329,3.1,MSCI World,7.3,BBB+,1
P-138,CLT-1013,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,133119.0,365.38,338.45,45.054,48.639,-3.585,-0.53,2.71,MSCI World,0.0,N/A,1
P-138,CLT-1013,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,90002.0,414.63,448.39,40.356,37.318,3.038,1.105,2.43,MSCI World,0.0,N/A,1
P-138,CLT-1013,HDFCBANK_IN,HDFC Bank Ltd.,Equity,Financials,India,INR,128885.0,286.01,248.95,32.086,36.862,-4.776,-1.041,1.93,MSCI World,0.0,N/A,1
P-138,CLT-1013,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,189160.0,98.99,100.0,18.916,18.725,0.191,0.033,1.14,MSCI World,0.0,N/A,1
P-139,CLT-1013,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,895723.0,169.21,222.37,199.182,151.565,47.617,15.154,20.14,Bloomberg Global Aggregate,0.0,N/A,1
P-139,CLT-1013,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,488533.0,346.89,355.54,173.693,169.467,4.226,0.93,17.56,Bloomberg Global Aggregate,0.0,N/A,1
P-139,CLT-1013,PLD_REIT,Prologis Global Logistics REIT,REIT,Real Estate,United States,USD,524336.0,299.36,278.11,145.823,156.965,-11.142,-2.963,14.74,Bloomberg Global Aggregate,0.0,N/A,2
P-139,CLT-1013,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,1645158.0,72.03,79.41,130.642,118.501,12.141,3.998,13.21,Bloomberg Global Aggregate,0.0,N/A,1
P-139,CLT-1013,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,1095567.0,88.68,95.64,104.78,97.155,7.625,2.319,10.59,Bloomberg Global Aggregate,4.1,AAA,3
P-139,CLT-1013,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,1067463.0,92.38,97.12,103.672,98.612,5.06,1.021,10.48,Bloomberg Global Aggregate,7.9,AA+,2
P-139,CLT-1013,OPERATING_CASH,Operational Custody Cash Balance,Cash,Cash Equivalents,Global,USD,524940.0,99.44,100.0,52.494,52.2,0.294,0.074,5.31,Bloomberg Global Aggregate,0.0,N/A,1
P-139,CLT-1013,AAPL,Apple Inc.,Equity,Technology,United States,USD,167180.0,295.76,250.03,41.8,49.445,-7.645,-1.079,4.23,Bloomberg Global Aggregate,0.0,N/A,1
P-139,CLT-1013,GER_10Y_BUND,Germany Bund 2.60% 2033,Government Bonds,Sovereign Debt,Germany,EUR,298702.0,95.72,96.33,28.774,28.592,0.182,0.043,2.91,Bloomberg Global Aggregate,6.3,BBB+,1
P-139,CLT-1013,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,76659.0,78.95,105.91,8.119,6.052,2.067,0.404,0.82,Bloomberg Global Aggregate,0.0,N/A,1
P-140,CLT-1013,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,5424537.0,56.34,56.65,307.3,305.618,1.682,0.224,24.14,Crisil Liquid / MMF,0.0,N/A,1
P-140,CLT-1013,PLD_REIT,Prologis Global Logistics REIT,REIT,Real Estate,United States,USD,1413438.0,218.3,216.62,306.179,308.554,-2.375,-0.878,24.06,Crisil Liquid / MMF,0.0,N/A,2
P-140,CLT-1013,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,603977.0,340.2,398.84,240.89,205.473,35.417,9.884,18.93,Crisil Liquid / MMF,0.0,N/A,1
P-140,CLT-1013,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,2307640.0,99.33,100.0,230.764,229.218,1.546,0.459,18.13,Crisil Liquid / MMF,0.0,N/A,1
P-140,CLT-1013,OPERATING_CASH,Operational Custody Cash Balance,Cash,Cash Equivalents,Global,USD,870420.0,98.09,100.0,87.042,85.379,1.663,0.455,6.84,Crisil Liquid / MMF,0.0,N/A,1
P-140,CLT-1013,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,530381.0,100.25,94.96,50.365,53.171,-2.806,-0.685,3.96,Crisil Liquid / MMF,6.0,BBB+,3
P-140,CLT-1013,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,109207.0,348.38,359.84,39.297,38.046,1.251,0.433,3.09,Crisil Liquid / MMF,0.0,N/A,3
P-140,CLT-1013,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,102785.0,93.27,95.15,9.78,9.587,0.193,0.06,0.77,Crisil Liquid / MMF,4.4,A,2
P-140,CLT-1013,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,11584.0,99.96,96.08,1.113,1.158,-0.045,-0.014,0.09,Crisil Liquid / MMF,5.4,BBB+,1
P-141,CLT-1014,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,2469984.0,89.62,119.27,294.595,221.36,73.235,14.845,20.44,Bloomberg Global Aggregate,0.0,N/A,1
P-141,CLT-1014,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,1527495.0,153.08,191.71,292.836,233.829,59.007,18.663,20.32,Bloomberg Global Aggregate,0.0,N/A,1
P-141,CLT-1014,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,2622160.0,98.66,100.0,262.216,258.702,3.514,1.082,18.19,Bloomberg Global Aggregate,0.0,N/A,1
P-141,CLT-1014,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,713220.0,316.96,294.03,209.708,226.062,-16.354,-2.845,14.55,Bloomberg Global Aggregate,0.0,N/A,1
P-141,CLT-1014,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,548285.0,288.85,273.23,149.808,158.372,-8.564,-3.356,10.39,Bloomberg Global Aggregate,0.0,N/A,1
P-141,CLT-1014,CORP_IG_EUR,Euro High Grade Corporate Bond Note,Corporate Bonds,Corporate Credit,Europe,EUR,1336466.0,97.78,95.87,128.127,130.68,-2.553,-0.414,8.89,Bloomberg Global Aggregate,6.8,AA,2
P-141,CLT-1014,US_5Y_UST,US Treasury 5-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,761991.0,96.46,98.24,74.858,73.502,1.356,0.516,5.19,Bloomberg Global Aggregate,6.9,AA,1
P-141,CLT-1014,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,179660.0,99.58,100.0,17.966,17.891,0.075,0.023,1.25,Bloomberg Global Aggregate,0.0,N/A,1
